student_id,major,gpa,taken_subjects,interests
SV11339,Kiến trúc,7.9,"Xác suất thống kê, Kết cấu thép, Kết cấu bê tông cốt thép, Giáo dục quốc phòng - An ninh, Kỹ thuật xây dựng, Tin học cơ bản, Kỹ thuật địa kỹ thuật, Quản lý dự án xây dựng, Thiết kế đô thị, Triết học Mác-Lênin, Thiết kế kiến trúc nội thất, Kỹ năng mềm, Toán cao cấp, Giáo dục thể chất, Kiến trúc cảnh quan, Cầu và đường, Công trình ngầm, Giải tích","Phân tích dữ liệu, Trí tuệ nhân tạo, Big Data"
SV11340,Ngôn ngữ Hàn Quốc,7.9,"Giáo dục quốc phòng - An ninh, Lịch sử Hàn Quốc, Triết học Mác-Lênin, Tư tưởng Hồ Chí Minh, Tin học cơ bản, Toán cao cấp, Môn tự chọn 14, Ngữ pháp tiếng Hàn, K-pop và văn hóa đại chúng Hàn, Môn tự chọn 5, Môn tự chọn 3, Môn tự chọn 1, Môn tự chọn 17, Tiếng Hàn thương mại, Kỹ năng nghe nói tiếng Hàn, Môn tự chọn 12, Ngữ âm học tiếng Hàn, Môn tự chọn 15, Môn tự chọn 9, Môn tự chọn 11, Văn hóa Hàn Quốc, Môn tự chọn 6, Môn tự chọn 7, Giải tích, Môn tự chọn 2, Tiếng Anh chuyên ngành, Hangeul, Môn tự chọn 10, Môn tự chọn 16, Môn tự chọn 8, Môn tự chọn 4, Môn tự chọn 19, Giáo dục thể chất, Xác suất thống kê, Tư duy logic và giải quyết vấn đề, Môn tự chọn 18, Kỹ năng mềm, Từ vựng tiếng Hàn, Môn tự chọn 13, Dịch Hàn-Việt","Ẩm thực, Quản trị dự án, Lập trình, Internet of Things"
SV11341,Quản trị kinh doanh,7.7,"Tài chính quốc tế, Triết học Mác-Lênin, Ngân hàng thương mại, Logistics, Marketing số, Tài chính doanh nghiệp, Chuỗi cung ứng, Tin học cơ bản, Kinh tế quốc tế, Thương mại điện tử, Quản trị nhân sự, Quản trị kinh doanh, Tư duy logic và giải quyết vấn đề, Quản trị chiến lược, Kế toán quản trị, Tiếng Anh chuyên ngành, Kinh tế phát triển, Kỹ năng mềm, Tư tưởng Hồ Chí Minh, Xác suất thống kê, Kinh tế vi mô, Marketing cơ bản, Kinh tế lượng","Bán hàng, Đầu tư, Marketing số, Khởi nghiệp"
SV11342,Kỹ thuật điện,8.1,"Truyền thông vô tuyến, Xử lý tín hiệu số, Môn tự chọn 8, Kỹ thuật radar, Môn tự chọn 3, Tin học cơ bản, Mạng viễn thông, Môn tự chọn 2, Toán cao cấp, Tư tưởng Hồ Chí Minh, Điện tử năng lượng, Môn tự chọn 4, Anten và sóng điện từ, Xác suất thống kê, Đo lường điện tử, Môn tự chọn 9, Môn tự chọn 5, Giáo dục quốc phòng - An ninh, Điện tử số, Hệ thống điện tử nhúng, Giải tích, Triết học Mác-Lênin, Môn tự chọn 7, Kỹ năng mềm, Kỹ thuật vi mạch, Điện tử công suất, Giáo dục thể chất, Truyền thông số, Điện tử viễn thông, Môn tự chọn 6, Mạng không dây, Hệ thống nhúng nâng cao, Hệ thống điều khiển tự động, Tư duy logic và giải quyết vấn đề, Tiếng Anh chuyên ngành, Truyền thông quang, Môn tự chọn 1, Điện tử cơ bản","Phát triển ứng dụng di động, DevOps"
SV11343,Sư phạm Toán,8.9,"Môn tự chọn 2, Dạy học toán phổ thông, Giải tích, Kỹ năng mềm, Tiếng Anh chuyên ngành, Môn tự chọn 4, Toán học ứng dụng, Đại số tuyến tính, Lý thuyết số, Toán cao cấp, Môn tự chọn 1, Bài tập toán nâng cao, Triết học Mác-Lênin, Toán học sơ cấp, Giáo dục thể chất, Môn tự chọn 3, Xác suất thống kê, Phương pháp giảng dạy Toán, Tin học cơ bản, Giáo dục quốc phòng - An ninh, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Hình học giải tích, Toán rời rạc","Đọc sách, Chơi nhạc cụ"
SV11344,Luật,8.6,"Lập trình hướng đối tượng, An toàn thông tin, Toán cao cấp, Tư tưởng Hồ Chí Minh, Học máy, Học sâu, Xử lý ngôn ngữ tự nhiên, Trí tuệ nhân tạo, Giáo dục quốc phòng - An ninh, Tiếng Anh chuyên ngành, Hệ thống phân tán, DevOps và CI/CD, Lập trình di động iOS/Android, Cloud Computing - AWS/Azure","DevOps, Machine Learning, Phân tích dữ liệu, Blockchain"
SV11345,Ngôn ngữ Trung Quốc,6.2,"Tư tưởng Hồ Chí Minh, Ngữ pháp tiếng Trung, Tin học cơ bản, Ngữ âm học tiếng Trung, Dịch Trung-Việt, Giáo dục quốc phòng - An ninh, Kỹ năng mềm, Hán tự học, Kỹ năng nghe nói tiếng Trung, Toán cao cấp, Tiếng Trung kinh tế, Văn hóa Trung Quốc, Giải tích, Tư duy logic và giải quyết vấn đề, Văn học cổ điển Trung Quốc, Giáo dục thể chất, Triết học Mác-Lênin, Xác suất thống kê, Tiếng Trung thương mại","Cloud Computing, Phát triển web"
SV11346,Y khoa,5.1,"Giải phẫu học, Hóa sinh y học, Dược lý lâm sàng, Dược lý học, Tư duy logic và giải quyết vấn đề, Triết học Mác-Lênin, Kỹ năng mềm, Giải tích, Bệnh học nội khoa, Toán cao cấp, Giáo dục thể chất, Xác suất thống kê, Vi sinh y học, Y học cổ truyền","Phát triển web, DevOps, Viết lách"
SV11347,Kỹ thuật hóa học,8.6,"Kỹ năng mềm, Môn tự chọn 9, Môn tự chọn 3, Hóa học công nghiệp, Xử lý nước thải, Ô nhiễm không khí, Giáo dục quốc phòng - An ninh, Môn tự chọn 11, Môn tự chọn 12, Tiếng Anh chuyên ngành, Môn tự chọn 1, Môn tự chọn 4, Hóa phân tích môi trường, Giải tích, Môn tự chọn 14, Kỹ thuật hóa học, Môn tự chọn 6, Kỹ thuật phản ứng hóa học, Tư duy logic và giải quyết vấn đề, Xử lý chất thải rắn, Môn tự chọn 7, Tin học cơ bản, Công nghệ xử lý nước, Môn tự chọn 8, Xác suất thống kê, Kỹ thuật polymer, Môn tự chọn 10, Môn tự chọn 2, Triết học Mác-Lênin, Giáo dục thể chất, Kỹ thuật môi trường, Toán cao cấp, Môn tự chọn 5, Môn tự chọn 13, Tư tưởng Hồ Chí Minh, Kỹ thuật nhiệt hóa học","DevOps, Machine Learning, Cloud Computing, Thiết kế UI/UX"
SV11348,Fintech,6.3,"DevOps và CI/CD, Xử lý ngôn ngữ tự nhiên, Giáo dục quốc phòng - An ninh, Mạng máy tính, Hệ thống nhúng, Triết học Mác-Lênin, Lập trình di động iOS/Android, Lập trình Python, Mật mã học, An ninh mạng cơ bản, Lập trình C/C++, Kỹ năng mềm, Phân tích và thiết kế hệ thống, Giải tích, Phát triển ứng dụng web, Hệ điều hành, Lập trình web nâng cao, Blockchain cơ bản, Trí tuệ nhân tạo, Toán cao cấp, Lập trình hướng đối tượng, Cơ sở dữ liệu, Tư duy logic và giải quyết vấn đề, Phát triển phần mềm doanh nghiệp, Phát triển ứng dụng di động, Cyber Security nâng cao, Internet of Things, Phát triển game, Tiếng Anh chuyên ngành, Tư tưởng Hồ Chí Minh, Xác suất thống kê, Machine Learning với TensorFlow, Hệ thống phân tán, Thị giác máy tính, An toàn thông tin, Cloud Computing - AWS/Azure, Kiểm thử phần mềm","Internet of Things, Khoa học dữ liệu, Phát triển web"
SV11349,Thiết kế đồ họa,7.5,"Giải tích, Môn tự chọn 7, Môn tự chọn 1, Toán cao cấp, Tin học cơ bản, Môn tự chọn 6, Tiếng Anh chuyên ngành, Giáo dục thể chất, Xác suất thống kê, Môn tự chọn 5, Kỹ năng mềm, Giáo dục quốc phòng - An ninh, Môn tự chọn 8, Môn tự chọn 2, Triết học Mác-Lênin, Tư tưởng Hồ Chí Minh, Môn tự chọn 3, Tư duy logic và giải quyết vấn đề, Môn tự chọn 4","Du lịch khám phá, Kể chuyện, Nhiếp ảnh, Âm nhạc"
SV11350,Trí tuệ nhân tạo và Học máy,6.5,"Học sâu, An toàn thông tin, Phát triển ứng dụng web, Internet of Things, Giáo dục thể chất, Tiếng Anh chuyên ngành, Toán cao cấp, Giải tích, Hệ thống nhúng, An ninh mạng cơ bản, Phát triển game, Cyber Security nâng cao, Lập trình C/C++, Machine Learning với TensorFlow","Phát triển web, Cloud Computing, Thiết kế UI/UX"
SV11351,Công nghệ thông tin,5.9,"Xử lý ngôn ngữ tự nhiên, Mạng máy tính, Tiếng Anh chuyên ngành, Tư duy logic và giải quyết vấn đề, Kiểm thử phần mềm, Lập trình C/C++, Lập trình Python, Phân tích và thiết kế hệ thống, Trí tuệ nhân tạo, Giải tích, Phát triển phần mềm doanh nghiệp, Hệ thống phân tán, Lập trình web nâng cao, Big Data và Hadoop, Quản lý dự án CNTT, An toàn thông tin","Robot học, Thiết kế UI/UX, Cloud Computing, Phát triển ứng dụng di động, Machine Learning"
SV11352,Truyền thông đa phương tiện,8.2,"Machine Learning với TensorFlow, Tư tưởng Hồ Chí Minh, Hệ thống phân tán, An toàn thông tin, Phát triển ứng dụng di động, Phân tích và thiết kế hệ thống, Lập trình Python, Mật mã học, Phát triển ứng dụng web, Thiết kế giao diện người dùng, An ninh mạng cơ bản, Hệ thống nhúng, Mạng máy tính, Phát triển game, Kiểm thử phần mềm, Tiếng Anh chuyên ngành, Học sâu, Cloud Computing - AWS/Azure, Trí tuệ nhân tạo, DevOps và CI/CD, Quản lý dự án CNTT, Lập trình di động iOS/Android, Giáo dục thể chất, Phát triển phần mềm doanh nghiệp, Triết học Mác-Lênin, Tư duy logic và giải quyết vấn đề, Giải tích, Cấu trúc dữ liệu và Giải thuật, Toán cao cấp, Lập trình C/C++, Kỹ thuật phần mềm nâng cao, Cơ sở dữ liệu, Thị giác máy tính, Kỹ năng mềm, Học máy, Big Data và Hadoop, Lập trình Java, Hệ điều hành, Blockchain cơ bản","Phát triển web, Lập trình"
SV11353,Y khoa,8.5,"Dược lâm sàng, Y học cổ truyền, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Giải phẫu học, Hóa sinh y học, Triết học Mác-Lênin, Giải tích, Toán cao cấp, Xác suất thống kê, Vi sinh y học",Du lịch khám phá
SV11354,Ngôn ngữ Nhật,7.1,"Ngữ âm học tiếng Nhật, Kỹ năng nghe nói tiếng Nhật, Tiếng Nhật kinh doanh, Kỹ năng mềm, Môn tự chọn 14, Giải tích, Giáo dục quốc phòng - An ninh, Môn tự chọn 2, Toán cao cấp, Môn tự chọn 6, Môn tự chọn 17, Môn tự chọn 15, Giáo dục thể chất, Môn tự chọn 1, Văn học Nhật Bản, Môn tự chọn 10, Tiếng Nhật cho du lịch, Tiếng Anh chuyên ngành, Môn tự chọn 12, Triết học Mác-Lênin, Môn tự chọn 8, Dịch Nhật-Việt, Môn tự chọn 13, Môn tự chọn 3, Văn hóa Nhật Bản, Môn tự chọn 4, Môn tự chọn 7, Môn tự chọn 16, Môn tự chọn 11, Hiragana & Katakana, Kanji, Ngữ pháp tiếng Nhật, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Tin học cơ bản, Môn tự chọn 9, Môn tự chọn 5, Xác suất thống kê",Machine Learning
SV11355,Kỹ thuật máy tính,5.1,"Xử lý tín hiệu số, Hệ thống điều khiển tự động, Đo lường điện tử, Môn tự chọn 3, Điện tử viễn thông, Kỹ thuật radar, Anten và sóng điện từ, Giáo dục quốc phòng - An ninh, Điện tử cơ bản, Điện tử công suất, Hệ thống điện tử nhúng, Triết học Mác-Lênin, Truyền thông quang, Môn tự chọn 2, Kỹ năng mềm, Điện tử năng lượng, Kỹ thuật vi mạch, Xác suất thống kê, Tư tưởng Hồ Chí Minh, Toán cao cấp, Truyền thông vô tuyến, Giải tích, Mạng viễn thông, Tiếng Anh chuyên ngành, Điện tử số, Truyền thông số, Hệ thống nhúng nâng cao, Tin học cơ bản, Mạng không dây, Giáo dục thể chất, Môn tự chọn 1, Tư duy logic và giải quyết vấn đề","Cyber Security, Lập trình"
SV11356,Kỹ thuật phần mềm,7.2,"Cyber Security nâng cao, Cơ sở dữ liệu, Phát triển ứng dụng web, Xử lý ngôn ngữ tự nhiên, Mạng máy tính, Giải tích, Blockchain cơ bản, An ninh mạng cơ bản, Cấu trúc dữ liệu và Giải thuật, An toàn thông tin, Học máy, Thị giác máy tính, Lập trình web nâng cao, Triết học Mác-Lênin, Tư tưởng Hồ Chí Minh, Phát triển phần mềm doanh nghiệp, Machine Learning với TensorFlow, Internet of Things, Giáo dục thể chất, Xác suất thống kê, Quản lý dự án CNTT, Trí tuệ nhân tạo, Lập trình hướng đối tượng, Phát triển game, Tin học cơ bản, Lập trình Python, Hệ thống nhúng, Thiết kế giao diện người dùng, Hệ thống phân tán, Hệ điều hành, Phát triển ứng dụng di động, Phân tích và thiết kế hệ thống",Big Data
SV11357,Du lịch,8.1,"Mạng máy tính, Toán cao cấp, Kiểm thử phần mềm, Hệ thống phân tán, Lập trình hướng đối tượng, An toàn thông tin, Thị giác máy tính, Quản lý dự án CNTT, Internet of Things, Học máy, Phát triển ứng dụng web, Cyber Security nâng cao, Cơ sở dữ liệu, Tin học cơ bản, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Phát triển phần mềm doanh nghiệp, Lập trình di động iOS/Android, Triết học Mác-Lênin, Giáo dục quốc phòng - An ninh, Lập trình Python, Kỹ thuật phần mềm nâng cao, Big Data và Hadoop, Phát triển game","Internet of Things, Blockchain, Big Data, Khoa học dữ liệu"
SV11358,Kỹ thuật cơ khí,6.2,"Kỹ thuật hàn, Môn tự chọn 3, Tin học cơ bản, Cơ học vật liệu, Cơ khí chế tạo, Kỹ thuật nhiệt, Giáo dục quốc phòng - An ninh, Động lực học máy, Toán cao cấp, Thiết kế CAD/CAM, Xác suất thống kê, Môn tự chọn 1, Thiết kế máy, Cơ khí chính xác, Môn tự chọn 4, Kỹ thuật gia công, Robot công nghiệp, Giáo dục thể chất, Giải tích, Tư tưởng Hồ Chí Minh, Tư duy logic và giải quyết vấn đề, Môn tự chọn 2, Kỹ thuật sản xuất, Triết học Mác-Lênin, Cơ học kỹ thuật, Môn tự chọn 5, Tiếng Anh chuyên ngành, Sản xuất tự động, Cơ điện tử, Kỹ năng mềm","Machine Learning, Blockchain"
SV11359,Kỹ thuật máy tính,7.9,"Truyền thông số, Giáo dục thể chất, Hệ thống điện tử nhúng, Điện tử cơ bản, Điện tử số, Điện tử năng lượng, Kỹ thuật radar, Mạng viễn thông, Anten và sóng điện từ, Truyền thông vô tuyến, Mạng không dây, Giải tích, Xử lý tín hiệu số, Đo lường điện tử, Tư duy logic và giải quyết vấn đề, Kỹ thuật vi mạch, Tin học cơ bản, Tiếng Anh chuyên ngành, Kỹ năng mềm, Toán cao cấp, Xác suất thống kê, Truyền thông quang, Hệ thống điều khiển tự động, Điện tử công suất, Giáo dục quốc phòng - An ninh","Khoa học dữ liệu, DevOps, Cyber Security, Phát triển web"
SV11360,Marketing,7.7,"Môn tự chọn 3, Kế toán tài chính, Kỹ năng mềm, Kế toán quản trị, Tư duy logic và giải quyết vấn đề, Kinh tế quốc tế, Marketing cơ bản, Chuỗi cung ứng, Kinh tế lượng, Kinh tế phát triển, Môn tự chọn 2, Quản trị kinh doanh, Môn tự chọn 5, Xác suất thống kê, Ngân hàng thương mại, Thương mại điện tử, Triết học Mác-Lênin, Giải tích, Logistics, Kinh tế vi mô, Quản trị nhân sự, Tin học cơ bản, Môn tự chọn 6, Tài chính quốc tế, Môn tự chọn 4, Tiếng Anh chuyên ngành, Marketing số, Tài chính doanh nghiệp, Toán cao cấp, Môn tự chọn 1, Giáo dục thể chất, Giáo dục quốc phòng - An ninh, Tư tưởng Hồ Chí Minh, Quản trị chiến lược, Kinh tế vĩ mô","Đầu tư, Thương mại điện tử, Bán hàng"
SV11361,Kiến trúc,8.3,"Cơ sở hạ tầng đô thị, Môn tự chọn 2, Vật liệu xây dựng, Tiếng Anh chuyên ngành, Môn tự chọn 11, Kỹ năng mềm, Tư tưởng Hồ Chí Minh, Kỹ thuật xây dựng, Cầu và đường, Môn tự chọn 10, Môn tự chọn 6, Xác suất thống kê, Kết cấu bê tông cốt thép, Tư duy logic và giải quyết vấn đề, Kiến trúc cảnh quan, Thiết kế kiến trúc nội thất, Giáo dục quốc phòng - An ninh, Tin học cơ bản, Môn tự chọn 8, Triết học Mác-Lênin, Môn tự chọn 7, Công trình ngầm, Kết cấu thép, Môn tự chọn 1, Giải tích, Môn tự chọn 14, Môn tự chọn 12, Toán cao cấp, Môn tự chọn 13, Môn tự chọn 9, Kỹ thuật địa kỹ thuật, Môn tự chọn 5, Thiết kế đô thị, Quản lý dự án xây dựng, Giáo dục thể chất, Môn tự chọn 4, Môn tự chọn 3","Robot học, DevOps, Phát triển web, Lập trình"
